Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[276]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [276]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [288]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [282]
[277]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [277]
                0.00    0.00       2/4           std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [243]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [281]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [283]
[278]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [278]
                0.00    0.00       2/6           std::allocator<unsigned char>::~allocator() [236]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [283]
[279]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [279]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [287]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [282]
[280]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [280]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [276]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [277]
[281]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [281]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [67]
[282]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [282]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [277]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [280]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [295]
[283]    0.0    0.00    0.00       2         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [283]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [279]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [278]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_deallocate(Vec3*, unsigned long) [273]
[284]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Vec3> >::deallocate(std::allocator<Vec3>&, Vec3*, unsigned long) [284]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Vec3>::deallocate(Vec3*, unsigned long) [248]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_allocate(unsigned long) [270]
[285]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Vec3> >::allocate(std::allocator<Vec3>&, unsigned long) [285]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Vec3>::allocate(unsigned long, void const*) [249]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&) [63]
[286]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Vec3> >::max_size(std::allocator<Vec3> const&) [286]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Vec3>::max_size() const [254]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [279]
[287]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [287]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [251]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [276]
[288]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [288]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [252]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [65]
[289]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&) [289]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned char>::max_size() const [255]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [298]
[290]    0.0    0.00    0.00       2         unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [290]
                0.00    0.00       2/2           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [300]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           Particles::Particles(unsigned long) [37]
[291]    0.0    0.00    0.00       2         std::vector<Star, std::allocator<Star> >::vector() [291]
                0.00    0.00       2/2           std::_Vector_base<Star, std::allocator<Star> >::_Vector_base() [268]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           Particles::~Particles() [68]
[292]    0.0    0.00    0.00       2         std::vector<Star, std::allocator<Star> >::~vector() [292]
                0.00    0.00       2/26          std::_Vector_base<Star, std::allocator<Star> >::_M_get_Tp_allocator() [217]
                0.00    0.00       2/2           std::_Vector_base<Star, std::allocator<Star> >::~_Vector_base() [269]
                0.00    0.00       2/2           void std::_Destroy<Star*, Star>(Star*, Star*, std::allocator<Star>&) [302]
-----------------------------------------------
                0.00    0.00       1/2           init_clustered(Particles&) [69]
                0.00    0.00       1/2           Particles::~Particles() [68]
[293]    0.0    0.00    0.00       2         std::vector<Vec3, std::allocator<Vec3> >::~vector() [293]
                0.00    0.00       2/5           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_get_Tp_allocator() [237]
                0.00    0.00       2/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::~_Vector_base() [275]
                0.00    0.00       2/2           void std::_Destroy<Vec3*, Vec3>(Vec3*, Vec3*, std::allocator<Vec3>&) [304]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [67]
[294]    0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [294]
                0.00    0.00       2/4           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [244]
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [299]
-----------------------------------------------
                0.00    0.00       2/2           Particles::~Particles() [68]
[295]    0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [295]
                0.00    0.00       2/4           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [244]
                0.00    0.00       2/2           void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&) [306]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [283]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [300]
[296]    0.0    0.00    0.00       2         unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [296]
                0.00    0.00       2/2           void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [307]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [300]
[297]    0.0    0.00    0.00       2         std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&) [297]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [299]
[298]    0.0    0.00    0.00       2         unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [298]
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [290]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [294]
[299]    0.0    0.00    0.00       2         unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [299]
                0.00    0.00       2/2           unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [298]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [290]
[300]    0.0    0.00    0.00       2         unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [300]
                0.00    0.00       2/2           std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&) [297]
                0.00    0.00       2/413         std::__size_to_integer(unsigned long) [130]
                0.00    0.00       2/2           unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [296]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Star*, Star>(Star*, Star*, std::allocator<Star>&) [302]
[301]    0.0    0.00    0.00       2         void std::_Destroy<Star*>(Star*, Star*) [301]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<Star*>(Star*, Star*) [262]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Star, std::allocator<Star> >::~vector() [292]
[302]    0.0    0.00    0.00       2         void std::_Destroy<Star*, Star>(Star*, Star*, std::allocator<Star>&) [302]
                0.00    0.00       2/2           void std::_Destroy<Star*>(Star*, Star*) [301]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Vec3*, Vec3>(Vec3*, Vec3*, std::allocator<Vec3>&) [304]
[303]    0.0    0.00    0.00       2         void std::_Destroy<Vec3*>(Vec3*, Vec3*) [303]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<Vec3*>(Vec3*, Vec3*) [263]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vec3, std::allocator<Vec3> >::~vector() [293]
[304]    0.0    0.00    0.00       2         void std::_Destroy<Vec3*, Vec3>(Vec3*, Vec3*, std::allocator<Vec3>&) [304]
                0.00    0.00       2/2           void std::_Destroy<Vec3*>(Vec3*, Vec3*) [303]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&) [306]
[305]    0.0    0.00    0.00       2         void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [305]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [264]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [295]
[306]    0.0    0.00    0.00       2         void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&) [306]
                0.00    0.00       2/2           void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [305]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [296]
[307]    0.0    0.00    0.00       2         void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [307]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [308]
-----------------------------------------------
                0.00    0.00       2/2           void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [307]
[308]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [308]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z19compute_density_kNNR9Particlesi [350]
[309]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [309]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z15compute_gravityRK9ParticlesRSt6vectorIfSaIfEES5_S5_ff [347]
[310]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [310]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z16compute_pressureR9Particlesff [349]
[311]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [311]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z12init_uniformR9Particles [346]
[312]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [312]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [330]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z15velocity_verletR9ParticlesRKSt6vectorIfSaIfEES5_S5_f [348]
[313]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [313]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z21update_thermodynamicsR9Particlesf [351]
[314]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [314]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN10SimulationC2ERK6Config [352]
[315]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [315]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZNK13StarFormation15count_neighborsERK9Particlesi [353]
[316]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [316]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z11load_configRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [345]
[317]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [317]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[318]    0.0    0.00    0.00       1         StarFormation::StarFormation(float, unsigned long, float) [318]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
[319]    0.0    0.00    0.00       1         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [319]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [72]
[320]    0.0    0.00    0.00       1         std::initializer_list<Vec3>::end() const [320]
                0.00    0.00       1/2           std::initializer_list<Vec3>::begin() const [256]
                0.00    0.00       1/1           std::initializer_list<Vec3>::size() const [321]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<Vec3>::end() const [320]
[321]    0.0    0.00    0.00       1         std::initializer_list<Vec3>::size() const [321]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[322]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [322]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [338]
[323]    0.0    0.00    0.00       1         std::char_traits<char>::length(char const*) [323]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&) [326]
[324]    0.0    0.00    0.00       1         std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_create_storage(unsigned long) [324]
                0.00    0.00       1/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_allocate(unsigned long) [270]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [72]
[325]    0.0    0.00    0.00       1         std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(std::allocator<Vec3> const&) [325]
                0.00    0.00       1/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::_Vector_impl(std::allocator<Vec3> const&) [271]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(unsigned long, Vec3 const&, std::allocator<Vec3> const&) [56]
[326]    0.0    0.00    0.00       1         std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&) [326]
                0.00    0.00       1/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::_Vector_impl(std::allocator<Vec3> const&) [271]
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_create_storage(unsigned long) [324]
-----------------------------------------------
                0.00    0.00       1/1           std::normal_distribution<float>::normal_distribution(float, float) [328]
[327]    0.0    0.00    0.00       1         std::normal_distribution<float>::param_type::param_type(float, float) [327]
-----------------------------------------------
                0.00    0.00       1/1           init_clustered(Particles&) [69]
[328]    0.0    0.00    0.00       1         std::normal_distribution<float>::normal_distribution(float, float) [328]
                0.00    0.00       1/1           std::normal_distribution<float>::param_type::param_type(float, float) [327]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [330]
[329]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [329]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [125]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [127]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [312]
[330]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [330]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [329]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[331]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [331]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [332]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [331]
[332]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [332]
                0.00    0.00       1/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [245]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [334]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [336]
[333]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [333]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [332]
[334]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [334]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[335]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [335]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [257]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [336]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [335]
[336]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [336]
                0.00    0.00       2/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [245]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [333]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [338]
[337]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
                0.00    0.00       1/1           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [319]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[338]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [338]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [323]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [343]
[339]    0.0    0.00    0.00       1         std::iterator_traits<Vec3 const*>::difference_type std::__distance<Vec3 const*>(Vec3 const*, Vec3 const*, std::random_access_iterator_tag) [339]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
[340]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [340]
-----------------------------------------------
