Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.03     100/100         main [1]
[21]     0.3    0.00    0.03     100         update_thermodynamics(Particles&, float) [21]
                0.00    0.02     100/113         std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&) [20]
                0.00    0.00 1100000/902206000     std::vector<float, std::allocator<float> >::operator[](unsigned long) [6]
                0.00    0.00     100/113         std::allocator<float>::allocator() [114]
                0.00    0.00     100/339         std::allocator<float>::~allocator() [96]
                0.00    0.00     100/113         std::vector<float, std::allocator<float> >::~vector() [127]
-----------------------------------------------
                0.00    0.00       1/216         std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&) [48]
                0.00    0.00       2/216         std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [44]
                0.01    0.00     100/216         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [32]
                0.01    0.00     113/216         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [29]
[22]     0.3    0.03    0.00     216         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
-----------------------------------------------
                0.00    0.00       2/115         unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [43]
                0.01    0.00     113/115         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [28]
[23]     0.2    0.01    0.00     115         std::__size_to_integer(unsigned long) [23]
-----------------------------------------------
                0.00    0.01     113/113         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [26]
[24]     0.2    0.00    0.01     113         float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [24]
                0.00    0.01     113/113         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [28]
-----------------------------------------------
                0.00    0.01     113/113         std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&) [20]
[25]     0.2    0.00    0.01     113         std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&) [25]
                0.00    0.01     113/113         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [27]
                0.00    0.00     113/226         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [101]
-----------------------------------------------
                0.00    0.01     113/113         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [27]
[26]     0.2    0.00    0.01     113         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [26]
                0.00    0.01     113/113         float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [24]
-----------------------------------------------
                0.00    0.01     113/113         std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&) [25]
[27]     0.2    0.00    0.01     113         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [27]
                0.00    0.01     113/113         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [26]
-----------------------------------------------
                0.00    0.01     113/113         float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [24]
[28]     0.2    0.00    0.01     113         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [28]
                0.01    0.00     113/115         std::__size_to_integer(unsigned long) [23]
                0.00    0.00     113/113         std::iterator_traits<float*>::iterator_category std::__iterator_category<float*>(float* const&) [129]
                0.00    0.00     113/113         float* std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&, std::random_access_iterator_tag) [128]
-----------------------------------------------
                0.00    0.01     113/113         std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [30]
[29]     0.2    0.00    0.01     113         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [29]
                0.01    0.00     113/216         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
                0.00    0.00     113/113         std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [126]
-----------------------------------------------
                0.00    0.01     113/113         std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&) [20]
[30]     0.2    0.00    0.01     113         std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [30]
                0.00    0.01     113/113         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [29]
                0.00    0.00     113/226         std::allocator<float>::allocator(std::allocator<float> const&) [100]
                0.00    0.00     113/339         std::allocator<float>::~allocator() [96]
-----------------------------------------------
                0.00    0.01     100/100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [33]
[31]     0.1    0.00    0.01     100         std::vector<int, std::allocator<int> >::max_size() const [31]
                0.00    0.01     100/100         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [32]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [140]
-----------------------------------------------
                0.00    0.01     100/100         std::vector<int, std::allocator<int> >::max_size() const [31]
[32]     0.1    0.00    0.01     100         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [32]
                0.01    0.00     100/216         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
                0.00    0.00     100/100         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [157]
-----------------------------------------------
                0.00    0.01     100/100         StarFormation::detect_star_candidates(Particles const&) const [2]
[33]     0.1    0.00    0.01     100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [33]
                0.00    0.01     100/100         std::vector<int, std::allocator<int> >::max_size() const [31]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::capacity() const [145]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::size() const [143]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [149]
                0.00    0.00     100/200         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [106]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [158]
                0.00    0.00     100/200         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [105]
-----------------------------------------------
                                                 <spontaneous>
[34]     0.1    0.01    0.00                 frame_dummy [34]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[35]     0.0    0.00    0.00       1         Particles::Particles(unsigned long) [35]
                0.00    0.00      13/113         std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&) [20]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [38]
                0.00    0.00      13/113         std::allocator<float>::allocator() [114]
                0.00    0.00      13/339         std::allocator<float>::~allocator() [96]
                0.00    0.00       2/2           std::allocator<unsigned char>::allocator() [201]
                0.00    0.00       2/6           std::allocator<unsigned char>::~allocator() [180]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[36]     0.0    0.00    0.00     100         Particles::write_csv(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [36]
                0.00    0.00  900000/602041044     std::vector<float, std::allocator<float> >::operator[](unsigned long) const [10]
                0.00    0.00  200000/200401000     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) const [13]
                0.00    0.00     100/100         std::setprecision(int) [168]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[37]     0.0    0.00    0.00     100         update_physics(Particles&, float) [37]
                0.00    0.00  700000/902206000     std::vector<float, std::allocator<float> >::operator[](unsigned long) [6]
                0.00    0.00  100000/50152286     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [19]
-----------------------------------------------
                0.00    0.00       2/2           Particles::Particles(unsigned long) [35]
[38]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [38]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [40]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [45]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [209]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [41]
[39]     0.0    0.00    0.00       2         unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [39]
                0.00    0.00       2/2           unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [43]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [38]
[40]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [40]
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [42]
                0.00    0.00       2/4           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [184]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [42]
[41]     0.0    0.00    0.00       2         unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [41]
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [39]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [40]
[42]     0.0    0.00    0.00       2         unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&) [42]
                0.00    0.00       2/2           unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [41]
-----------------------------------------------
                0.00    0.00       2/2           unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [39]
[43]     0.0    0.00    0.00       2         unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [43]
                0.00    0.00       2/115         std::__size_to_integer(unsigned long) [23]
                0.00    0.00       2/2           std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&) [216]
                0.00    0.00       2/2           unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [215]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [45]
[44]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [44]
                0.00    0.00       2/216         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&) [213]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [38]
[45]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [45]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [44]
                0.00    0.00       2/4           std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [183]
                0.00    0.00       2/6           std::allocator<unsigned char>::~allocator() [180]
-----------------------------------------------
                0.00    0.00       1/1           init_particles(Particles&, int) [47]
[46]     0.0    0.00    0.00       1         init_clustered(Particles&) [46]
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [51]
                0.00    0.00    6000/902206000     std::vector<float, std::allocator<float> >::operator[](unsigned long) [6]
                0.00    0.00    3000/3000        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [54]
                0.00    0.00       3/199900003     Vec3::Vec3(float, float, float) [11]
                0.00    0.00    1000/1000        std::vector<Vec3, std::allocator<Vec3> >::size() const [89]
                0.00    0.00    1000/1000        std::vector<Vec3, std::allocator<Vec3> >::operator[](unsigned long) [90]
                0.00    0.00       1/1           std::normal_distribution<float>::normal_distribution(float, float) [254]
                0.00    0.00       1/1           std::allocator<Vec3>::allocator() [240]
                0.00    0.00       1/3           std::allocator<Vec3>::~allocator() [187]
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::~vector() [264]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[47]     0.0    0.00    0.00       1         init_particles(Particles&, int) [47]
                0.00    0.00       1/1           init_clustered(Particles&) [46]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&) [49]
[48]     0.0    0.00    0.00       1         std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&) [48]
                0.00    0.00       1/216         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Vec3> >::max_size(std::allocator<Vec3> const&) [252]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Vec3, std::allocator<Vec3> >::_M_range_initialize<Vec3 const*>(Vec3 const*, Vec3 const*, std::forward_iterator_tag) [50]
[49]     0.0    0.00    0.00       1         std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&) [49]
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&) [48]
                0.00    0.00       1/2           std::allocator<Vec3>::allocator(std::allocator<Vec3> const&) [200]
                0.00    0.00       1/3           std::allocator<Vec3>::~allocator() [187]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [51]
[50]     0.0    0.00    0.00       1         void std::vector<Vec3, std::allocator<Vec3> >::_M_range_initialize<Vec3 const*>(Vec3 const*, Vec3 const*, std::forward_iterator_tag) [50]
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&) [49]
                0.00    0.00       2/3           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_get_Tp_allocator() [188]
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [275]
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_allocate(unsigned long) [243]
                0.00    0.00       1/1           Vec3* std::__uninitialized_copy_a<Vec3 const*, Vec3*, Vec3>(Vec3 const*, Vec3 const*, Vec3*, std::allocator<Vec3>&) [272]
-----------------------------------------------
                0.00    0.00       1/1           init_clustered(Particles&) [46]
[51]     0.0    0.00    0.00       1         std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [51]
                0.00    0.00       1/1           void std::vector<Vec3, std::allocator<Vec3> >::_M_range_initialize<Vec3 const*>(Vec3 const*, Vec3 const*, std::forward_iterator_tag) [50]
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(std::allocator<Vec3> const&) [248]
                0.00    0.00       1/1           std::initializer_list<Vec3>::end() const [237]
                0.00    0.00       1/2           std::initializer_list<Vec3>::begin() const [198]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[52]     0.0    0.00    0.00     100         StarFormation::form_stars(Particles&, std::vector<int, std::allocator<int> > const&, float) [52]
                0.00    0.00    2286/50152286     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [19]
                0.00    0.00    1243/1243        bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [76]
                0.00    0.00    1143/1143        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [80]
                0.00    0.00    1143/1143        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [79]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::begin() const [144]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::end() const [142]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[53]     0.0    0.00    0.00       1         Particles::count_particles_in_stars() const [53]
                0.00    0.00    1000/200401000     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) const [13]
-----------------------------------------------
                0.00    0.00    3000/3000        init_clustered(Particles&) [46]
[54]     0.0    0.00    0.00    3000         float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [54]
                0.00    0.00    3000/3000        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<float>::param_type const&) [55]
-----------------------------------------------
                0.00    0.00    3000/3000        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [54]
[55]     0.0    0.00    0.00    3000         float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<float>::param_type const&) [55]
                0.00    0.00    1500/199901500     std::sqrt(float) [17]
                0.00    0.00    3800/3800        std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()() [65]
                0.00    0.00    3000/3000        std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [70]
                0.00    0.00    3000/3000        std::normal_distribution<float>::param_type::stddev() const [69]
                0.00    0.00    3000/3000        std::normal_distribution<float>::param_type::mean() const [68]
                0.00    0.00    1500/1500        std::log(float) [75]
-----------------------------------------------
                0.00    0.00  624395/624395      compute_pressure_forces_cached(Particles&, float) [16]
[61]     0.0    0.00    0.00  624395         float const& std::max<float>(float const&, float const&) [61]
-----------------------------------------------
                0.00    0.00  524395/524395      compute_pressure_forces_cached(Particles&, float) [16]
[62]     0.0    0.00    0.00  524395         cubic_spline_dWdr(float, float) [62]
-----------------------------------------------
                0.00    0.00    3800/3800        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [66]
[63]     0.0    0.00    0.00    3800         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [63]
-----------------------------------------------
                0.00    0.00    3800/3800        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [66]
[64]     0.0    0.00    0.00    3800         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [64]
                0.00    0.00       7/7           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [178]
-----------------------------------------------
                0.00    0.00    3800/3800        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<float>::param_type const&) [55]
[65]     0.0    0.00    0.00    3800         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()() [65]
                0.00    0.00    3800/3800        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [66]
-----------------------------------------------
                0.00    0.00    3800/3800        std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()() [65]
[66]     0.0    0.00    0.00    3800         float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [66]
                0.00    0.00    3800/3800        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [64]
                0.00    0.00    3800/3800        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [63]
-----------------------------------------------
                0.00    0.00    1143/3429        int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [84]
                0.00    0.00    1143/3429        void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [83]
                0.00    0.00    1143/3429        void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [78]
[67]     0.0    0.00    0.00    3429         int&& std::forward<int>(std::remove_reference<int>::type&) [67]
-----------------------------------------------
                0.00    0.00    3000/3000        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<float>::param_type const&) [55]
[68]     0.0    0.00    0.00    3000         std::normal_distribution<float>::param_type::mean() const [68]
-----------------------------------------------
                0.00    0.00    3000/3000        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<float>::param_type const&) [55]
[69]     0.0    0.00    0.00    3000         std::normal_distribution<float>::param_type::stddev() const [69]
-----------------------------------------------
