Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      11/411         Particles::Particles(unsigned long) [44]
                0.00    0.00     100/411         update_thermodynamics(Particles&, float) [30]
                0.00    0.00     300/411         main [1]
[133]    0.0    0.00    0.00     411         std::allocator<float>::allocator() [133]
                0.00    0.00     411/411         __gnu_cxx::new_allocator<float>::new_allocator() [131]
-----------------------------------------------
                0.00    0.00     411/411         void std::_Destroy<float*>(float*, float*) [154]
[134]    0.0    0.00    0.00     411         void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [134]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [139]
[135]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [135]
                0.00    0.00     411/411         std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long) [144]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [141]
[136]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [136]
                0.00    0.00     411/822         std::allocator<float>::allocator(std::allocator<float> const&) [119]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [140]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [142]
[137]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [137]
                0.00    0.00     411/1233        std::allocator<float>::~allocator() [104]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [142]
[138]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [138]
                0.00    0.00     411/411         std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [141]
[139]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [139]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [135]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [136]
[140]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [140]
-----------------------------------------------
                0.00    0.00     411/411         std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&) [24]
[141]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [141]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [136]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [139]
-----------------------------------------------
                0.00    0.00     411/411         std::vector<float, std::allocator<float> >::~vector() [148]
[142]    0.0    0.00    0.00     411         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [142]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [137]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [138]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [138]
[143]    0.0    0.00    0.00     411         std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [143]
                0.00    0.00     411/411         __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [129]
-----------------------------------------------
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [135]
[144]    0.0    0.00    0.00     411         std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long) [144]
                0.00    0.00     411/411         __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [130]
-----------------------------------------------
                0.00    0.00     411/411         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [22]
[145]    0.0    0.00    0.00     411         std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [145]
                0.00    0.00     411/411         __gnu_cxx::new_allocator<float>::max_size() const [132]
-----------------------------------------------
                0.00    0.00     411/411         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [151]
[146]    0.0    0.00    0.00     411         float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [146]
                0.00    0.00     411/411         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [153]
-----------------------------------------------
                0.00    0.00     411/411         std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&) [24]
[147]    0.0    0.00    0.00     411         std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&) [147]
                0.00    0.00     411/822         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [120]
                0.00    0.00     411/411         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [152]
-----------------------------------------------
                0.00    0.00      11/411         Particles::~Particles() [318]
                0.00    0.00     100/411         update_thermodynamics(Particles&, float) [30]
                0.00    0.00     300/411         main [1]
[148]    0.0    0.00    0.00     411         std::vector<float, std::allocator<float> >::~vector() [148]
                0.00    0.00     411/822         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [120]
                0.00    0.00     411/411         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [155]
                0.00    0.00     411/411         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [142]
-----------------------------------------------
                0.00    0.00     411/411         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [153]
[149]    0.0    0.00    0.00     411         float* std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&, std::random_access_iterator_tag) [149]
                0.00    0.00     411/411         void std::__fill_a<float*, float>(float*, float*, float const&) [156]
-----------------------------------------------
                0.00    0.00     411/411         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [153]
[150]    0.0    0.00    0.00     411         std::iterator_traits<float*>::iterator_category std::__iterator_category<float*>(float* const&) [150]
-----------------------------------------------
                0.00    0.00     411/411         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [152]
[151]    0.0    0.00    0.00     411         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [151]
                0.00    0.00     411/411         float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [146]
-----------------------------------------------
                0.00    0.00     411/411         std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&) [147]
[152]    0.0    0.00    0.00     411         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [152]
                0.00    0.00     411/411         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [151]
-----------------------------------------------
                0.00    0.00     411/411         float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [146]
[153]    0.0    0.00    0.00     411         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [153]
                0.00    0.00     411/413         std::__size_to_integer(unsigned long) [128]
                0.00    0.00     411/411         std::iterator_traits<float*>::iterator_category std::__iterator_category<float*>(float* const&) [150]
                0.00    0.00     411/411         float* std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&, std::random_access_iterator_tag) [149]
-----------------------------------------------
                0.00    0.00     411/411         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [155]
[154]    0.0    0.00    0.00     411         void std::_Destroy<float*>(float*, float*) [154]
                0.00    0.00     411/411         void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [134]
-----------------------------------------------
                0.00    0.00     411/411         std::vector<float, std::allocator<float> >::~vector() [148]
[155]    0.0    0.00    0.00     411         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [155]
                0.00    0.00     411/411         void std::_Destroy<float*>(float*, float*) [154]
-----------------------------------------------
                0.00    0.00     411/411         float* std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&, std::random_access_iterator_tag) [149]
[156]    0.0    0.00    0.00     411         void std::__fill_a<float*, float>(float*, float*, float const&) [156]
                0.00    0.00     411/711         __gnu_cxx::__enable_if<std::__is_scalar<float>::__value, void>::__type std::__fill_a1<float*, float>(float*, float*, float const&) [121]
-----------------------------------------------
                0.00    0.00     100/400         compute_density_sph(Particles&, float) [8]
                0.00    0.00     300/400         compute_pressure_forces(Particles&, float, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&) [11]
[157]    0.0    0.00    0.00     400         std::vector<float, std::allocator<float> >::size() const [157]
-----------------------------------------------
                0.00    0.00     300/300         compute_gravity(Particles const&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, float, float) [7]
[158]    0.0    0.00    0.00     300         std::vector<float, std::allocator<float> >::end() [158]
                0.00    0.00     300/600         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [126]
-----------------------------------------------
                0.00    0.00     300/300         compute_gravity(Particles const&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, float, float) [7]
[159]    0.0    0.00    0.00     300         std::vector<float, std::allocator<float> >::begin() [159]
                0.00    0.00     300/600         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [126]
-----------------------------------------------
                0.00    0.00     300/300         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [206]
[160]    0.0    0.00    0.00     300         int* std::__niter_base<int*>(int*) [160]
-----------------------------------------------
                0.00    0.00     300/300         compute_gravity(Particles const&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, float, float) [7]
[161]    0.0    0.00    0.00     300         void std::fill<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [161]
                0.00    0.00     300/300         void std::__fill_a<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [162]
-----------------------------------------------
                0.00    0.00     300/300         void std::fill<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [161]
[162]    0.0    0.00    0.00     300         void std::__fill_a<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [162]
                0.00    0.00     300/300         void std::__fill_a1<float*, std::vector<float, std::allocator<float> >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [163]
-----------------------------------------------
                0.00    0.00     300/300         void std::__fill_a<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [162]
[163]    0.0    0.00    0.00     300         void std::__fill_a1<float*, std::vector<float, std::allocator<float> >, float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [163]
                0.00    0.00     600/600         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [127]
                0.00    0.00     300/711         __gnu_cxx::__enable_if<std::__is_scalar<float>::__value, void>::__type std::__fill_a1<float*, float>(float*, float*, float const&) [121]
-----------------------------------------------
                0.00    0.00     101/202         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [172]
                0.00    0.00     101/202         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [170]
[164]    0.0    0.00    0.00     202         std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [164]
-----------------------------------------------
                0.00    0.00     100/200         std::vector<int, std::allocator<int> >::begin() const [184]
                0.00    0.00     100/200         std::vector<int, std::allocator<int> >::end() const [182]
[165]    0.0    0.00    0.00     200         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [165]
-----------------------------------------------
                0.00    0.00     100/200         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [177]
                0.00    0.00     100/200         __gnu_cxx::new_allocator<int>::max_size() const [180]
[166]    0.0    0.00    0.00     200         __gnu_cxx::new_allocator<int>::_M_max_size() const [166]
-----------------------------------------------
                0.00    0.00     100/200         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
                0.00    0.00     100/200         std::vector<int, std::allocator<int> >::reserve(unsigned long) [35]
[167]    0.0    0.00    0.00     200         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [167]
                0.00    0.00     100/100         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [195]
-----------------------------------------------
                0.00    0.00     100/200         std::vector<int, std::allocator<int> >::~vector() [201]
                0.00    0.00     100/200         std::vector<int, std::allocator<int> >::reserve(unsigned long) [35]
[168]    0.0    0.00    0.00     200         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [168]
-----------------------------------------------
                0.00    0.00     100/200         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [211]
                0.00    0.00     100/200         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [210]
[169]    0.0    0.00    0.00     200         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [169]
-----------------------------------------------
                0.00    0.00     101/101         std::fixed(std::ios_base&) [541]
[170]    0.0    0.00    0.00     101         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [170]
                0.00    0.00     101/101         std::operator~(std::_Ios_Fmtflags) [173]
                0.00    0.00     101/101         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [172]
                0.00    0.00     101/202         std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [164]
                0.00    0.00     101/101         std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [174]
-----------------------------------------------
                0.00    0.00     101/101         Particles::write_csv(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [27]
[171]    0.0    0.00    0.00     101         std::setprecision(int) [171]
-----------------------------------------------
                0.00    0.00     101/101         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [170]
[172]    0.0    0.00    0.00     101         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [172]
                0.00    0.00     101/202         std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [164]
-----------------------------------------------
                0.00    0.00     101/101         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [170]
[173]    0.0    0.00    0.00     101         std::operator~(std::_Ios_Fmtflags) [173]
-----------------------------------------------
                0.00    0.00     101/101         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [170]
[174]    0.0    0.00    0.00     101         std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [174]
                0.00    0.00     101/101         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [175]
-----------------------------------------------
                0.00    0.00     101/101         std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [174]
[175]    0.0    0.00    0.00     101         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [175]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [195]
[176]    0.0    0.00    0.00     100         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [176]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [196]
[177]    0.0    0.00    0.00     100         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [177]
                0.00    0.00     100/200         __gnu_cxx::new_allocator<int>::_M_max_size() const [166]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator<int>::allocator() [186]
[178]    0.0    0.00    0.00     100         __gnu_cxx::new_allocator<int>::new_allocator() [178]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator<int>::~allocator() [187]
[179]    0.0    0.00    0.00     100         __gnu_cxx::new_allocator<int>::~new_allocator() [179]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [197]
[180]    0.0    0.00    0.00     100         __gnu_cxx::new_allocator<int>::max_size() const [180]
                0.00    0.00     100/200         __gnu_cxx::new_allocator<int>::_M_max_size() const [166]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::max_size() const [33]
[181]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [181]
-----------------------------------------------
                0.00    0.00     100/100         StarFormation::form_stars(Particles&, std::vector<int, std::allocator<int> > const&, float) [31]
[182]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::end() const [182]
                0.00    0.00     100/200         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [165]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [35]
[183]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::size() const [183]
-----------------------------------------------
                0.00    0.00     100/100         StarFormation::form_stars(Particles&, std::vector<int, std::allocator<int> > const&, float) [31]
[184]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::begin() const [184]
                0.00    0.00     100/200         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [165]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [35]
[185]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::capacity() const [185]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [190]
[186]    0.0    0.00    0.00     100         std::allocator<int>::allocator() [186]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::new_allocator() [178]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [191]
[187]    0.0    0.00    0.00     100         std::allocator<int>::~allocator() [187]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::~new_allocator() [179]
-----------------------------------------------
                0.00    0.00     100/100         void std::_Destroy<int*>(int*, int*) [208]
[188]    0.0    0.00    0.00     100         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [188]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [35]
[189]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [189]
                0.00    0.00     100/100         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [196]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [193]
[190]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [190]
                0.00    0.00     100/100         std::allocator<int>::allocator() [186]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [192]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
[191]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [191]
                0.00    0.00     100/100         std::allocator<int>::~allocator() [187]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [190]
[192]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [192]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::vector() [200]
[193]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [193]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [190]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::~vector() [201]
[194]    0.0    0.00    0.00     100         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
                0.00    0.00     100/200         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [167]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [191]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [167]
[195]    0.0    0.00    0.00     100         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [195]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [176]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [189]
[196]    0.0    0.00    0.00     100         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [196]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [177]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [34]
[197]    0.0    0.00    0.00     100         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [197]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::max_size() const [180]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [35]
[198]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [198]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [199]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [198]
[199]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [199]
                0.00    0.00     100/100         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [206]
-----------------------------------------------
                0.00    0.00     100/100         StarFormation::detect_star_candidates(Particles const&) const [2]
[200]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::vector() [200]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [193]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[201]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::~vector() [201]
                0.00    0.00     100/200         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [168]
                0.00    0.00     100/100         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [209]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::to_string(unsigned long) [203]
[202]    0.0    0.00    0.00     100         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [202]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[203]    0.0    0.00    0.00     100         std::__cxx11::to_string(unsigned long) [203]
                0.00    0.00     100/100         unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int) [204]
                0.00    0.00     100/100         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [202]
                0.00    0.00     100/100         void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long) [205]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::to_string(unsigned long) [203]
[204]    0.0    0.00    0.00     100         unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int) [204]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::to_string(unsigned long) [203]
[205]    0.0    0.00    0.00     100         void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long) [205]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [199]
[206]    0.0    0.00    0.00     100         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [206]
                0.00    0.00     300/300         int* std::__niter_base<int*>(int*) [160]
                0.00    0.00     100/100         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [207]
-----------------------------------------------
                0.00    0.00     100/100         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [206]
[207]    0.0    0.00    0.00     100         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [207]
-----------------------------------------------
                0.00    0.00     100/100         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [209]
[208]    0.0    0.00    0.00     100         void std::_Destroy<int*>(int*, int*) [208]
                0.00    0.00     100/100         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [188]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::~vector() [201]
[209]    0.0    0.00    0.00     100         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [209]
                0.00    0.00     100/100         void std::_Destroy<int*>(int*, int*) [208]
-----------------------------------------------
